population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1990,0.00040081378172989514,0.0009660205137000677,0.00011545700955805236
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1990,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1990,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1991,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1991,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1991,19891.655069353223,50050.75137533633,6076.841057082077
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1991,0.00041115476316881195,0.0010341463793395297,0.0001257591483469464
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,1996,1007710.2517294311,1093968.8879305206,941025.4050791734
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,1996,0.020141146750341697,0.021981741006518615,0.018818208865392736
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,1996,2854625.2876541144,3181172.1961963074,2569531.203870925
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,1996,0.057054748781610376,0.06404014013534905,0.05138598425174904
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,1996,933831.392276462,1609194.727413435,418980.68724759197
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,1996,0.018660940154290286,0.03213151192379505,0.008387974573655756
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,1996,839427.0652485982,1411278.2236966174,438255.3231848515
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,1996,0.01677768490861857,0.02835424927514321,0.008784593340850095
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,1996,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,1996,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,1997,1126579.1861376553,1234718.7631437175,1054100.4030835957
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,1997,0.022480265030668994,0.02463087593049062,0.020984576631310318
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,1997,2807265.3949623173,3147125.501315869,2534434.2041420965
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,1997,0.056016445954661424,0.06282985963859518,0.050683355995283376
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,1997,902215.8832275904,1567523.626737824,411460.83856317535
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,1997,0.018000153117625248,0.031271712801859,0.008215650565571981
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,1998,1251636.3360388344,1373003.3666274198,1168031.6778133437
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,1998,0.0248221255313244,0.027050762803446118,0.02317610741906305
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,1998,2763406.5824983865,3083175.5929133613,2488134.38739436
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,1998,0.05480205913925097,0.06140962770566827,0.04968781064408636
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,1998,867650.5588046924,1523505.4784409076,393799.25871955877
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,1998,0.017206005330756377,0.03021385577392205,0.007835110285869726
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,1997,859027.5440722046,1445226.4009583492,445597.97122571635
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,1997,0.01714283487562913,0.028855012968050747,0.008908975407047322
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1992,20132.243764014995,48016.595843855685,6292.998992964107
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1992,0.00041527137666910085,0.000987739867392107,0.00012916686924177868
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,1998,878241.8530129794,1467368.28761498,464801.5935575164
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,1998,0.01741877402897265,0.029110632827357867,0.009254286113112934
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,1997,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,1997,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,1998,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,1998,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1992,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1992,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2000,1489294.828763044,1620133.5275575907,1387775.946177685
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2000,0.02934794550440293,0.031868634982109706,0.027394284518333912
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2000,2646582.5537113207,2949960.941204118,2368958.5338719753
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2000,0.05215339163378053,0.05817803383731134,0.04672247646706014
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2000,762751.6408532425,1338449.8102112396,347425.58221681
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2000,0.015030171944643277,0.02629829675582067,0.006837002077394698
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,1999,1373637.0359407754,1503847.851894348,1281561.8802767321
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,1999,0.027074286748330175,0.029453971094886025,0.025353482901417177
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,1999,2710102.1702433787,3026711.64105396,2440643.3858608715
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,1999,0.05341588823140286,0.05946187246072522,0.04849787629195012
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,1999,817842.9597431256,1436685.1674272977,372627.98961931403
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,1999,0.016118924044363214,0.028250417175232634,0.007372214843649751
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2000,881444.901544133,1450741.7111001248,478403.1177411116
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2000,0.01737089661594347,0.028523444442409465,0.009432055790244477
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,1999,884432.5754089542,1456259.926921914,474153.2341871029
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,1999,0.017433023384393145,0.028681771107095053,0.00935448909670866
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,1999,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,1999,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2000,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2000,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1994,21190.962170216106,49649.559595815466,7460.866821103405
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1994,0.0004212729760396618,0.0009901091243799348,0.00014854392332575714
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1993,20653.475810909276,52004.05658533931,6755.273502205545
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1993,0.0004199333874884547,0.0010596507899962358,0.00013695765794472873
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1995,21839.345473656194,47884.81210241355,7668.92190743858
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1995,0.00043783106471580424,0.0009587378284076031,0.00015365178385281166
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1995,517.9407482599008,609.3700265836088,425.5517933174079
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1995,1.038417695187027e-05,1.2204133157428259e-05,8.504345662706164e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1994,37.92713197528465,44.62220340389578,31.16178652035585
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1994,7.541400107989037e-07,8.834708940528771e-07,6.173542919016814e-07
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1993,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1993,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1997,23100.94848907853,51259.94365677435,8555.914896377497
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1997,0.0004608826170014987,0.001022381230366457,0.00016942741894845334
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1997,12.83533992637265,15.101093046686838,10.54580459609938
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1997,2.561163299943445e-07,3.0129404982128584e-07,2.1081940727470832e-07
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1996,22990.946834797585,48397.24520531656,8417.963236080654
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1996,0.00045946669530562683,0.0009630071350846635,0.00016727596210350758
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1996,118.91153956672149,139.90235035631957,97.70040121145257
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1996,2.3766568783410766e-06,2.7963283353266513e-06,1.9510689336742146e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2001,1578348.1623241368,1713830.7487237533,1472020.3218441643
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2001,0.03105257524147191,0.03361476736703225,0.029079057107776776
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2001,2583865.1548249815,2871530.924535071,2303692.7502933624
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2001,0.0508351288620781,0.05656015100579941,0.04539805295842626
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2001,704863.4535940397,1238035.3791882838,317945.05191560934
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2001,0.013867945683562007,0.02427420658876613,0.00623587685416983
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2001,897903.5183982173,1426830.23379061,514921.94152662123
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2001,0.01766696171779138,0.02811610842358161,0.010153715471048748
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2002,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2002,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2001,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2001,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1998,25151.977536787144,55539.478823263365,10512.996235076462
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1998,0.0004986893395907177,0.0010991204198470233,0.0002091041920293052
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1998,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1998,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2002,1657075.673842742,1789244.0670521418,1553042.9818576605
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2002,0.032395395922045024,0.03482480228771364,0.03039505053340135
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2002,2561430.8394487877,2841924.8933026767,2290358.8675293284
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2002,0.050074804612141276,0.05530892330349932,0.04478954987736448
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2002,642210.0243873965,1117259.0408109194,287756.6023059925
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2002,0.012555049075484971,0.021799183307992166,0.0056288100966107105
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2002,904676.7964091429,1412905.3569905264,531944.6966230948
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2002,0.01768682666883171,0.02769823819483641,0.010401790120753615
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2000,23991.195245566487,60171.44767486631,8995.517188949332
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2000,0.0004727756613804896,0.0011872339877889565,0.0001776786955275365
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,1999,23673.40271465592,58584.24638494125,9115.310841458017
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,1999,0.0004664865608461908,0.0011559562578431905,0.00018074702007986167
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2000,335.6296253887979,394.87650746256776,275.7608654165638
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2000,6.6139435045694735e-06,7.755375216538711e-06,5.43968879083672e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,1999,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,1999,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2003,1706257.1783015255,1835884.6607912914,1607612.1126396884
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2003,0.033203412867524276,0.035558244985676016,0.031221499854773696
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2003,2544399.2244247147,2814132.1068611154,2288125.0482628434
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2003,0.049512940117425894,0.054641382622920925,0.044443841652765964
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2003,583894.1204906864,1021211.3245108958,261987.1953251849
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2003,0.011361849302585728,0.019979179289356042,0.005110166528724468
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2003,920106.4875629824,1404924.7891279429,549488.8975431569
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.0179051307736182,0.027391076488007055,0.01069701389473182
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2002,51.1018199245941,60.122547744196424,41.98640710111109
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2002,9.990357356148627e-07,1.1737996868918203e-06,8.229641294887642e-07
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2003,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2003,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2001,24198.54918901228,62137.68287165782,9199.82959685756
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2001,0.0004762315013630168,0.0012258443229300094,0.00018183095841303352
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2001,111.87677323139613,131.62577477664408,91.9204786245074
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2001,2.201102820012623e-06,2.586345525468519e-06,1.8106498662642363e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2004,1709386.4985589234,1834084.6038749611,1610339.6055330024
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2004,0.033370193468113506,0.03578799095440728,0.0314213394403088
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2004,2502822.3778872034,2773968.51792338,2243888.4987873104
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2004,0.048858428067161036,0.054235675948385416,0.04391531682026613
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2004,520030.2450182642,913758.8895193901,230788.6948354688
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2004,0.010152231007248673,0.017842165932087418,0.004499685633209607
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2004,924219.5608840111,1401692.126715815,540380.9328031515
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2004,0.01804127518360439,0.027441097534854804,0.010561736338009215
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2005,1652713.241187493,1779216.3581688579,1555491.296537196
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2005,0.03232163746701448,0.03478864771898997,0.030396522574613786
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2005,2486859.0598374787,2778208.837772683,2229158.6710147928
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2005,0.04863400035363932,0.054105658375993265,0.04370112299541645
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2005,460647.4660347009,805876.2342619094,206797.25073356772
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2005,0.009009144196590721,0.015875223275893535,0.004042850083225233
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2005,901281.5355583483,1403962.2853793842,515107.84923245915
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.01762484392686741,0.027379134255594885,0.010072943568114084
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2004,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2004,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2005,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2005,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2002,24658.465388334127,59604.88795296631,9640.411350361424
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2002,0.00048217558944772625,0.001173777435792332,0.00018848851447320162
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2006,1560956.9750318383,1692486.4893257127,1469266.446837204
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2006,0.030618831599007072,0.033083319182653434,0.02884780117779562
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2006,2451805.6512562726,2715951.7270169198,2185007.048700186
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2006,0.04809337628928991,0.05332605683625679,0.043026600033384904
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2006,389726.1139253112,678544.9929479974,175148.28419170098
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2006,0.007644837755675407,0.013395179080097198,0.0034547251933726877
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2007,1453935.4394276459,1569875.2588627252,1366553.1383257473
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2007,0.028385501339230908,0.030678819097717913,0.02670800444665328
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2007,2447208.9227451393,2713134.280531221,2184052.1709204144
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2007,0.04777703653819691,0.05291305016767044,0.04283085665468541
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2007,335270.2164474381,586247.9115108493,152195.3271291601
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2007,0.006546200158602264,0.011488612256162538,0.0029842858133760394
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2006,880615.5262951554,1331281.7809252092,544990.8427296061
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.017272752982282858,0.02610367628341988,0.010680839143818134
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2007,859675.9640502881,1286761.6781186229,545550.8572509564
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.016783885591492687,0.02514504413342514,0.010682696219732243
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2006,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2007,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2007,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2008,1352390.8128543207,1467605.475686406,1266962.6859140755
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2008,0.02617683595199253,0.028413522707250945,0.024495659725677986
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2008,2450975.4387753066,2698926.878090433,2185738.879302124
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2008,0.04744038309214186,0.052198017119649776,0.042402357802141646
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2008,308397.1450802124,548835.1433628789,138193.23656852898
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2008,0.005969535387892273,0.010648724078306086,0.0026785318351072902
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2008,848547.1991775426,1270100.7141588163,532262.7992246911
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2008,0.016425041160641692,0.024605067662419936,0.010328441372380835
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2008,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2008,0.0,0.0,0.0
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2005,26707.144291977285,54728.210478356144,12848.765727449056
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2005,0.0005222994016735912,0.0010721752509059812,0.00025111901157756893
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2005,19.999311895606898,23.52968223184574,16.43188544419957
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2005,3.911264402828521e-07,4.6198249850954545e-07,3.210946618143809e-07
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2004,26881.76169867447,60502.22791164066,12260.044513440973
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2004,0.000524787616424152,0.001187633124386328,0.0002386764032499917
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,1,Number,2003,25291.16486267513,60362.57373911152,10581.962854305812
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,357,Dengue,2,Percent,2003,0.0004921995342278912,0.0011780111097076597,0.0002071083550026862
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2004,14.010776738963186,16.484023360901507,11.511569976038551
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2004,2.7351053101052516e-07,3.2217102941867706e-07,2.2491067375542154e-07
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,1,Number,2003,262.2960600817056,308.59776459325815,215.5083551986718
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,843,Ebola,2,Percent,2003,5.104203685050482e-06,5.991617639495486e-06,4.204191494267855e-06
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2009,1267594.283216082,1375716.6595197672,1187184.759871645
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2009,0.0246903244353945,0.026804759775253675,0.02310791774129933
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,1,Number,2009,2438724.94811726,2692779.813531851,2174774.9733677753
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,322,Influenza,2,Percent,2009,0.04750104853286269,0.05238486010095581,0.04228647229182796
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,1,Number,2009,292046.19853180385,516063.4119505356,131609.5582603229
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,341,Measles,2,Percent,2009,0.005688513889952679,0.010062230301937218,0.002560749540668812
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,1,Number,2009,839703.6523634414,1266968.3771114554,517353.13336832944
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2009,0.01635569877600128,0.024637875941494,0.010093479504382573
